date,open,high,low,close
"20121012  11:28:00",10.25,10.25,10.25,10.25
"20121012  11:29:00",10.25,10.25,10.25,10.25
"20121012  11:30:00",10.80,11.40,10.80,11.40
"20121012  11:31:00",11.40,11.40,11.40,11.40
"20121012  11:32:00",11.85,11.85,11.85,11.85
"20121012  11:33:00",12.10,12.10,12.10,12.10
"20121012  11:34:00",12.10,12.10,12.10,12.10
"20121012  11:35:00",12.20,12.55,12.20,12.55
"20121012  11:36:00",12.55,12.55,12.55,12.55
"20121012  11:37:00",11.90,11.90,11.90,11.90
"20121012  11:38:00",11.90,11.90,11.90,11.90
"20121012  11:39:00",11.90,11.90,11.90,11.90
"20121012  11:40:00",11.50,11.50,11.50,11.50
"20121012  11:41:00",11.00,11.00,11.00,11.00
"20121012  11:42:00",11.00,11.00,11.00,11.00
"20121012  11:43:00",11.00,11.00,11.00,11.00
"20121012  11:44:00",11.00,11.00,11.00,11.00
"20121012  11:45:00",11.00,11.00,11.00,11.00
"20121012  11:46:00",11.00,11.00,11.00,11.00
"20121012  11:47:00",11.00,11.00,11.00,11.00
"20121012  11:48:00",11.00,11.00,11.00,11.00
"20121012  11:49:00",11.00,11.00,11.00,11.00
"20121012  11:50:00",11.00,11.00,11.00,11.00
"20121012  11:51:00",11.00,11.00,11.00,11.00
"20121012  11:52:00",11.00,11.00,11.00,11.00
"20121012  11:53:00",11.00,11.00,11.00,11.00
"20121012  11:54:00",11.00,11.00,11.00,11.00
"20121012  11:55:00",11.00,11.00,11.00,11.00
"20121012  11:56:00",11.00,11.00,11.00,11.00
"20121012  11:57:00",11.00,11.00,11.00,11.00
"20121012  11:58:00",11.00,11.00,11.00,11.00
"20121012  11:59:00",11.00,11.00,11.00,11.00
"20121012  12:00:00",10.20,10.20,10.20,10.20
"20121012  12:01:00",10.10,10.10,10.10,10.10
"20121012  12:02:00",10.00,10.00,10.00,10.00
"20121012  12:03:00",9.70,9.70,9.70,9.70
"20121012  12:04:00",9.70,9.70,9.70,9.70
"20121012  12:05:00",9.70,9.70,9.70,9.70
"20121012  12:06:00",9.70,9.70,9.70,9.70
"20121012  12:07:00",9.85,9.85,9.30,9.30
"20121012  12:08:00",9.30,9.30,9.30,9.30
"20121012  12:09:00",9.30,9.30,9.30,9.30
"20121012  12:10:00",9.30,9.30,9.30,9.30
"20121012  12:11:00",9.80,9.80,9.80,9.80
"20121012  12:12:00",9.80,9.80,9.80,9.80
"20121012  12:13:00",9.80,9.80,9.80,9.80
"20121012  12:14:00",9.80,9.80,9.80,9.80
"20121012  12:15:00",9.80,9.80,9.80,9.80
"20121012  12:16:00",9.80,9.80,9.80,9.80
"20121012  12:17:00",9.80,9.80,9.80,9.80
"20121012  12:18:00",9.80,9.80,9.80,9.80
"20121012  12:19:00",9.80,9.80,9.80,9.80
"20121012  12:20:00",9.80,9.80,9.80,9.80
"20121012  12:21:00",9.80,9.80,9.80,9.80
"20121012  12:22:00",9.80,9.80,9.80,9.80
"20121012  12:23:00",9.80,9.80,9.80,9.80
"20121012  12:24:00",9.80,9.80,9.80,9.80
"20121012  12:25:00",9.80,9.80,9.80,9.80
"20121012  12:26:00",9.80,9.80,9.80,9.80
"20121012  12:27:00",9.80,9.80,9.80,9.80
"20121012  12:28:00",9.80,9.80,9.80,9.80
"20121012  12:29:00",9.80,9.80,9.80,9.80
"20121012  12:30:00",9.80,9.80,9.80,9.80
"20121012  12:31:00",11.00,11.00,11.00,11.00
"20121012  12:32:00",11.00,11.10,11.00,11.10
"20121012  12:33:00",11.30,11.30,11.30,11.30
"20121012  12:34:00",11.30,11.30,11.30,11.30
"20121012  12:35:00",11.20,11.20,11.20,11.20
"20121012  12:36:00",11.20,11.20,11.20,11.20
"20121012  12:37:00",11.20,11.20,11.20,11.20
"20121012  12:38:00",11.20,11.20,11.20,11.20
"20121012  12:39:00",11.20,11.20,11.20,11.20
"20121012  12:40:00",11.20,11.20,11.20,11.20
"20121012  12:41:00",11.20,11.20,11.20,11.20
"20121012  12:42:00",11.20,11.20,11.20,11.20
"20121012  12:43:00",11.20,11.20,11.20,11.20
"20121012  12:44:00",11.20,11.20,11.20,11.20
"20121012  12:45:00",11.20,11.20,11.20,11.20
"20121012  12:46:00",11.20,11.20,11.20,11.20
"20121012  12:47:00",11.20,11.20,11.20,11.20
"20121012  12:48:00",11.20,11.20,11.20,11.20
"20121012  12:49:00",11.20,11.20,11.20,11.20
"20121012  12:50:00",11.15,11.15,11.15,11.15
"20121012  12:51:00",11.15,11.15,11.15,11.15
"20121012  12:52:00",11.15,11.15,11.15,11.15
"20121012  12:53:00",11.15,11.15,11.15,11.15
"20121012  12:54:00",11.15,11.15,11.15,11.15
"20121012  12:55:00",11.15,11.15,11.15,11.15
"20121012  12:56:00",11.15,11.15,11.15,11.15
"20121012  12:57:00",11.15,11.15,11.15,11.15
"20121012  12:58:00",11.15,11.15,11.15,11.15
"20121012  12:59:00",11.15,11.15,11.15,11.15
"20121012  13:00:00",11.15,11.15,11.15,11.15
"20121012  13:01:00",11.15,11.15,11.15,11.15
"20121012  13:02:00",11.15,11.15,11.15,11.15
"20121012  13:03:00",11.15,11.15,11.15,11.15
"20121012  13:04:00",11.15,11.15,11.15,11.15
"20121012  13:05:00",11.15,11.15,11.15,11.15
"20121012  13:06:00",11.15,11.15,11.15,11.15
"20121012  13:07:00",10.90,10.90,10.90,10.90
"20121012  13:08:00",10.90,10.90,10.90,10.90
"20121012  13:09:00",10.90,10.90,10.90,10.90
"20121012  13:10:00",10.90,10.90,10.90,10.90
"20121012  13:11:00",10.90,10.90,10.90,10.90
"20121012  13:12:00",10.90,10.90,10.90,10.90
"20121012  13:13:00",10.90,10.90,10.90,10.90
"20121012  13:14:00",10.90,10.90,10.90,10.90
"20121012  13:15:00",10.90,10.90,10.90,10.90
"20121012  13:16:00",10.90,10.90,10.90,10.90
"20121012  13:17:00",10.90,10.90,10.90,10.90
"20121012  13:18:00",10.90,10.90,10.90,10.90
"20121012  13:19:00",10.90,10.90,10.90,10.90
"20121012  13:20:00",10.90,10.90,10.90,10.90
"20121012  13:21:00",10.90,10.90,10.90,10.90
"20121012  13:22:00",10.90,10.90,10.90,10.90
"20121012  13:23:00",10.90,10.90,10.90,10.90
"20121012  13:24:00",10.90,10.90,10.90,10.90
"20121012  13:25:00",10.90,10.90,10.90,10.90
"20121012  13:26:00",10.90,10.90,10.90,10.90
"20121012  13:27:00",11.50,11.50,11.50,11.50
"20121012  13:28:00",11.50,11.50,11.50,11.50
"20121012  13:29:00",11.50,11.50,11.50,11.50
"20121012  13:30:00",11.50,11.50,11.50,11.50
"20121012  13:31:00",11.50,11.50,11.50,11.50
"20121012  13:32:00",11.50,11.50,11.50,11.50
"20121012  13:33:00",11.50,11.50,11.50,11.50
"20121012  13:34:00",11.50,11.50,11.50,11.50
"20121012  13:35:00",11.50,11.50,11.50,11.50
"20121012  13:36:00",11.50,11.50,11.50,11.50
"20121012  13:37:00",11.50,11.50,11.50,11.50
"20121012  13:38:00",11.50,11.50,11.50,11.50
"20121012  13:39:00",10.90,11.00,10.90,11.00
"20121012  13:40:00",11.00,11.00,11.00,11.00
"20121012  13:41:00",11.00,11.00,11.00,11.00
"20121012  13:42:00",11.00,11.00,11.00,11.00
"20121012  13:43:00",11.00,11.00,11.00,11.00
"20121012  13:44:00",11.00,11.00,11.00,11.00
"20121012  13:45:00",11.00,11.00,11.00,11.00
"20121012  13:46:00",11.00,11.00,11.00,11.00
"20121012  13:47:00",11.00,11.00,11.00,11.00
"20121012  13:48:00",11.00,11.00,11.00,11.00
"20121012  13:49:00",10.85,10.85,10.85,10.85
"20121012  13:50:00",10.85,10.85,10.85,10.85
"20121012  13:51:00",10.85,10.85,10.85,10.85
"20121012  13:52:00",10.85,10.85,10.85,10.85
"20121012  13:53:00",10.85,10.85,10.85,10.85
"20121012  13:54:00",10.85,10.85,10.85,10.85
"20121012  13:55:00",10.85,10.85,10.85,10.85
"20121012  13:56:00",10.85,10.85,10.85,10.85
"20121012  13:57:00",10.85,10.85,10.85,10.85
"20121012  13:58:00",10.85,10.85,10.85,10.85
"20121012  13:59:00",10.85,10.85,10.85,10.85
"20121012  14:00:00",10.25,10.25,10.25,10.25
"20121012  14:01:00",10.25,10.25,10.25,10.25
"20121012  14:02:00",10.50,10.50,10.50,10.50
"20121012  14:03:00",10.70,10.70,10.65,10.65
"20121012  14:04:00",10.65,10.65,10.65,10.65
"20121012  14:05:00",10.65,10.65,10.65,10.65
"20121012  14:06:00",10.65,10.65,10.65,10.65
"20121012  14:07:00",10.65,10.65,10.65,10.65
"20121012  14:08:00",10.65,10.65,10.65,10.65
"20121012  14:09:00",10.65,10.65,10.65,10.65
"20121012  14:10:00",10.65,10.65,10.65,10.65
"20121012  14:11:00",10.65,10.65,10.65,10.65
"20121012  14:12:00",10.65,10.65,10.65,10.65
"20121012  14:13:00",10.65,10.65,10.65,10.65
"20121012  14:14:00",10.65,10.65,10.65,10.65
"20121012  14:15:00",10.65,10.65,10.65,10.65
"20121012  14:16:00",9.90,9.90,9.90,9.90
"20121012  14:17:00",9.90,9.90,9.90,9.90
"20121012  14:18:00",9.90,9.90,9.90,9.90
"20121012  14:19:00",9.90,9.90,9.90,9.90
"20121012  14:20:00",9.90,9.90,9.90,9.90
"20121012  14:21:00",9.90,9.90,9.90,9.90
"20121012  14:22:00",9.90,9.90,9.90,9.90
"20121012  14:23:00",9.90,9.90,9.90,9.90
"20121012  14:24:00",9.90,9.90,9.90,9.90
"20121012  14:25:00",9.90,9.90,9.90,9.90
"20121012  14:26:00",9.90,9.90,9.90,9.90
"20121012  14:27:00",9.90,9.90,9.70,9.80
"20121012  14:28:00",9.80,9.80,9.80,9.80
"20121012  14:29:00",9.80,9.80,9.80,9.80
"20121012  14:30:00",9.80,9.80,9.80,9.80
"20121012  14:31:00",9.80,9.80,9.80,9.80
"20121012  14:32:00",9.80,9.80,9.80,9.80
"20121012  14:33:00",9.80,9.80,9.80,9.80
"20121012  14:34:00",9.80,9.80,9.80,9.80
"20121012  14:35:00",9.80,9.80,9.80,9.80
"20121012  14:36:00",9.80,9.80,9.80,9.80
"20121012  14:37:00",9.80,9.80,9.80,9.80
"20121012  14:38:00",9.40,9.40,9.40,9.40
"20121012  14:39:00",9.40,9.40,9.40,9.40
"20121012  14:40:00",9.40,9.40,9.40,9.40
"20121012  14:41:00",9.40,9.40,9.40,9.40
"20121012  14:42:00",9.40,9.40,9.40,9.40
"20121012  14:43:00",9.40,9.40,9.40,9.40
"20121012  14:44:00",9.40,9.40,9.40,9.40
"20121012  14:45:00",9.40,9.40,9.40,9.40
"20121012  14:46:00",9.60,9.60,9.60,9.60
"20121012  14:47:00",9.50,9.50,9.40,9.40
"20121012  14:48:00",9.40,9.40,9.40,9.40
"20121012  14:49:00",9.00,9.30,9.00,9.30
"20121012  14:50:00",9.30,9.30,9.30,9.30
"20121012  14:51:00",9.30,9.30,9.30,9.30
"20121012  14:52:00",9.30,9.30,9.30,9.30
"20121012  14:53:00",9.30,9.30,9.30,9.30
"20121012  14:54:00",9.30,9.30,9.30,9.30
"20121012  14:55:00",9.30,9.30,9.30,9.30
"20121012  14:56:00",9.30,9.30,9.30,9.30
"20121012  14:57:00",9.30,9.30,9.30,9.30
"20121012  14:58:00",9.30,9.30,9.30,9.30
"20121012  14:59:00",9.30,9.30,9.30,9.30
"20121012  15:00:00",9.30,9.30,9.30,9.30
"20121012  15:01:00",9.70,10.40,9.70,10.40
"20121012  15:02:00",10.40,10.40,10.40,10.40
"20121012  15:03:00",10.40,10.40,10.40,10.40
"20121012  15:04:00",10.40,10.40,10.40,10.40
"20121012  15:05:00",10.70,10.70,10.70,10.70
"20121012  15:06:00",11.60,11.60,11.60,11.60
"20121012  15:07:00",11.05,11.05,11.05,11.05
"20121012  15:08:00",11.05,11.05,11.05,11.05
"20121012  15:09:00",11.05,11.05,11.05,11.05
"20121012  15:10:00",11.05,11.05,11.05,11.05
"20121012  15:11:00",11.05,11.05,11.05,11.05
"20121012  15:12:00",11.05,11.05,11.05,11.05
"20121012  15:13:00",11.05,11.05,11.05,11.05
"20121012  15:14:00",11.05,11.05,11.05,11.05
"20121012  15:15:00",11.05,11.05,11.05,11.05
"20121012  15:16:00",11.05,11.05,11.05,11.05
"20121012  15:17:00",11.05,11.05,11.05,11.05
"20121012  15:18:00",11.05,11.05,11.05,11.05
"20121012  15:19:00",11.95,11.95,11.95,11.95
"20121012  15:20:00",11.95,11.95,11.95,11.95
"20121012  15:21:00",11.95,11.95,11.95,11.95
"20121012  15:22:00",12.00,12.00,12.00,12.00
"20121012  15:23:00",13.00,13.00,12.80,12.80
"20121012  15:24:00",13.20,13.20,13.20,13.20
"20121012  15:25:00",13.20,13.20,13.20,13.20
"20121012  15:26:00",13.60,13.60,13.60,13.60
"20121012  15:27:00",13.60,13.60,13.60,13.60
"20121012  15:28:00",13.60,13.60,13.60,13.60
"20121012  15:29:00",13.60,13.60,13.60,13.60
"20121012  15:30:00",13.60,13.60,13.60,13.60
"20121012  15:31:00",13.60,13.60,13.60,13.60
"20121012  15:32:00",13.65,13.65,13.65,13.65
"20121012  15:33:00",13.65,13.65,13.65,13.65
"20121012  15:34:00",13.90,13.90,13.90,13.90
"20121012  15:35:00",14.20,14.20,14.20,14.20
"20121012  15:36:00",14.20,14.20,14.20,14.20
"20121012  15:37:00",14.20,14.20,14.20,14.20
"20121012  15:38:00",14.80,14.80,14.80,14.80
"20121012  15:39:00",14.80,14.80,14.80,14.80
"20121012  15:40:00",15.10,15.10,15.10,15.10
"20121012  15:41:00",15.50,15.50,15.50,15.50
"20121012  15:42:00",15.50,15.50,15.50,15.50
"20121012  15:43:00",15.80,16.00,15.70,15.70
"20121012  15:44:00",15.70,15.70,15.70,15.70
"20121012  15:45:00",15.70,15.70,15.70,15.70
"20121012  15:46:00",15.80,15.80,15.65,15.65
"20121012  15:47:00",15.30,15.30,15.30,15.30
"20121012  15:48:00",15.80,15.80,15.80,15.80
"20121012  15:49:00",15.80,15.80,15.80,15.80
"20121012  15:50:00",15.80,15.80,15.80,15.80
"20121012  15:51:00",15.80,15.80,15.80,15.80
"20121012  15:52:00",15.80,15.80,15.80,15.80
"20121012  15:53:00",15.80,15.80,15.80,15.80
"20121012  15:54:00",15.30,15.30,15.30,15.30
"20121012  15:55:00",15.30,15.30,15.30,15.30
"20121012  15:56:00",15.30,15.30,15.30,15.30
"20121012  15:57:00",15.30,15.30,15.30,15.30
"20121012  15:58:00",15.30,15.30,15.30,15.30
"20121012  15:59:00",14.95,15.10,14.95,15.10
